id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk,surfweight_1,surfweight_2,surfweight_3,surfweight_4,surfweight_5,surfweight_6,surfweight_7,surfweight_8,surfweight_9,surfweight_10,surfweight_11,surfweight_12,surfweight_13,surfweight_14,surfweight_15,surfweight_16,surfweight_17,surfweight_18,surfweight_19,surfweight_20,surfweight_21,surfweight_22,surfweight_23,surfweight_24,surfweight_25,surfweight_26,surfweight_27,surfweight_28,surfweight_29,surfweight_30,surfweight_31,surfweight_32,surfweight_33,surfweight_34,surfweight_35,surfweight_36,surfweight_37,surfweight_38,surfweight_39,surfweight_40,surfweight_41,surfweight_42,surfweight_43,surfweight_44,surfweight_45,surfweight_46,surfweight_47,surfweight_48,surfweight_49,surfweight_50,surfweight_51,surfweight_52,surfweight_53,surfweight_54,surfweight_55,surfweight_56,surfweight_57,surfweight_58,surfweight_59,surfweight_60,surfweight_61,surfweight_62,surfweight_63,surfweight_64,surfweight_65,surfweight_66,surfweight_67,surfweight_68,surfweight_69,surfweight_70,surfweight_71,surfweight_72,surfweight_73,surfweight_74,surfweight_75,surfweight_76,surfweight_77,surfweight_78,surfweight_79,surfweight_80,surfweight_81,surfweight_82,surfweight_83,surfweight_84,surfweight_85,surfweight_86,surfweight_87,surfweight_88,surfweight_89,surfweight_90,surfweight_91,surfweight_92,surfweight_93,surfweight_94,surfweight_95,surfweight_96,surfweight_97,surfweight_98,surfweight_99,surfweight_100
226,19052.32,2018,5,0,4,2,1,1,0,0,2,2,2,2,0,5,9,8,5,2,5,5,8,8,5,7,1,10,99,1,1,5,5,4,8,9,0,0,3,1,19695.13,18971.37,18998.16,18945.48,19083.08,19030.69,19204.99,19080.01,19201.53,19059.82,18989.35,19048.32,18929.29,18990.13,19114.96,18960.18,19153.03,19188.76,19048.65,18920.11,18986.58,18990.78,19061.88,18956.65,18937.61,19007.8,18981.36,19399.23,18992.59,18921.28,19003.15,19152.81,19013.69,18959.57,19135.43,19044.78,18986.7,19181.59,19104.23,19066.72,19150.04,19109.45,18889.59,18847.53,18877.09,19229.14,19026.48,18980.47,19168.66,19015.57,19071.97,19293.8,19231.08,18948.98,19206.31,18944.77,19115.45,18786.17,19001.07,19159.87,19027.74,19312.5,19080.88,19262.55,18855.64,18986.53,19038.39,18913.48,19095.57,18938.87,19065.06,19018.72,19020.97,19147.2,18932.32,19550.7,18878.03,18833.44,19293.16,19855.9,19937.97,19818.38,19997.43,19946.81,19952.43,347.8304,20000.46,19930.36,19969.79,19976.88,19946.18,19975.52,19881.03,20376.42,19882.8,20077.39,20009.59,19848.39,19958.06,19872.06
227,4802.648,2018,4,0,4,1,1,1,0,0,2,3,4,6,0,0,8,8,4,1,4,5,8,9,3,6,1,17,3,1,0,5,5,4,3,8,0,0,1,3,4998.956,4788.934,4829.682,4756.173,4793.578,4828.129,4818.309,4859.738,4781.834,4787.729,4786.581,4780.407,4803.577,4755.978,4835.267,4846.024,4799.147,4759.807,4844.528,4827.811,4810.582,4770.793,4774.29,4809.514,4805.008,4773.227,4788.934,4807.594,4827.05,4764.459,4821.469,4821.006,4767.825,4768.605,4861.666,4793.49,4891.431,4763.502,4795.731,4793.264,4783.682,4812.356,4787.017,4785.04,4779.485,4847.745,4835.852,4804.117,4808.811,4778.992,4901.771,4786.172,4769.516,4753.514,4767.527,4813.699,4779.829,4836.698,4782.293,4776.788,4778.425,4809.021,4843.094,4766.547,4794.362,4828.484,4806.006,4845.966,4810.302,4826.499,4817.368,4752.21,4747.704,4800.444,4795.349,4886.573,4881.998,4798.727,4827.827,5025.883,4969.84,86.20083,5013.155,5005.612,5018.932,5018.45,5037.841,5077.885,4983.857,5023.917,5016.472,5040.254,5076.668,5009.916,4975.479,5090.321,5057.178,5019.211,5022.972,5063.647
228,4443.856,2018,3,1,4,4,1,1,1,1,3,3,9,4,0,6,10,10,5,1,88,5,88,99,88,88,0,77,99,2,3,5,5,5,10,3,0,99,1,1,4597.021,4478.001,4497.393,4485.117,4470.768,4435.838,4457.042,4444.694,4420.192,4428.39,4444.017,4457.352,4431.89,4414.106,4436.071,4425.865,4470.16,4458.618,4460.091,4397.604,4415.851,4443.099,4437.82,4452.284,4446.702,4433.256,4424.768,4452.678,4440.869,4492.351,4391.613,4496.375,4385.89,4445.578,4517.809,4464.644,4418.941,4479.104,4463.06,4433.172,4415.774,4398.931,4422.87,4423.226,4406.616,4534.671,4397.029,4452.85,4423.865,4432.682,4428.765,4485.958,4473.193,4411.547,4441.53,4429.668,4436.967,4477.891,4434.128,4450.991,4459.276,4445.704,4418.387,4459.961,4421.703,4492.607,4388.434,4450.524,4465.412,4443.167,4467.757,4460.581,4394.003,4417.308,4421,4442.965,4470.794,4425.632,4448.072,4694.936,80.25467,4666.674,4618.355,4670.583,4646.74,4639.208,4706.045,4653.335,4676.18,4573.832,4672.729,4610.07,4677.335,4730.619,4610.904,4666.001,4678.303,4629.988,4620.991,4683.077
229,3799.422,2018,4,0,4,3,1,1,1,3,1,3,1,1,0,2,8,8,3,1,5,5,10,10,3,3,1,5,1,1,0,5,5,5,10,3,0,0,1,1,3919.559,3817.656,3817.971,3780.888,3801.681,3814.073,3846.771,3734.826,3838.682,3790.209,3787.663,3814.399,3789.516,3752.322,3787.52,3800.069,3841.098,3795.664,3824.425,3749.579,3752.794,3762.052,3806.56,3814.519,3795.063,3789.344,3777.436,3876.655,3810.835,3775.208,3739.662,3819.471,3802.421,3786.295,3801.098,3792.355,3807.758,3837.558,3824.077,3849.831,3809.01,3810.099,3758.464,3759.533,3767.385,3845.49,3757.873,3792.49,3785.029,3822.447,3817.882,3788.698,3811.572,3756.14,3802.389,3790.92,3811.3,3828.595,3787.024,3811.524,3810.133,3888.793,3779.968,3793.652,3802.965,3779.551,3775.487,3796.031,3796.356,3738.702,3795.465,3789.608,3773.434,3807.93,3734.433,3921.255,3811.22,3785.033,3823.036,3945.049,68.57579,4008.79,3959.161,3958.786,3984.126,4057.476,3958.344,3958.916,3975.314,3948.192,3963.924,3989.611,3963.199,4160.111,3938.862,4001.728,3968.769,3971.672,3976.207,4024.057
230,8306.794,2018,4,1,4,4,1,0,0,0,2,1,5,2,0,10,7,9,5,1,3,4,7,9,6,7,1,13,2,2,0,5,5,5,6,3,0,0,1,2,8587.036,8327.896,8343.145,8309.672,8390.609,8231.504,8348.652,8223.601,8314.423,8324.966,8317.178,8303.644,8372.859,8185.92,8321.951,8256.384,8480.43,8230.257,8328.807,8313.459,8298.02,8323.727,8405.047,8344.422,8234.411,8295.258,8295.962,8336.174,8253.913,8262.772,8275.021,8315.678,8278.188,8405.889,8286.551,8386.065,8284.501,8441.84,8276.284,8266.95,8274.96,8339.938,8248.091,8369.968,8258.909,8351.323,8306.275,8340.895,8388.566,8297.247,8257.195,8246.301,8349.953,8293.353,8278.266,8309.137,8297.798,8398.429,8255.443,8278.847,8360.841,8338.019,8365.568,8208.414,8230.142,8323.933,8252.107,8324.3,8346.066,8275.327,8344.33,8209.913,8291.892,8311.332,8255.152,8279.084,8337.85,8314.592,8310.001,8701.033,8721.154,8788.986,149.5778,8672.205,8706.151,8646.001,8697.346,8709.464,8677.936,8636.544,8628.534,8654.019,8709.104,8742.454,8767.098,8771.344,8766.807,8664.087,8647.378,8672.189
231,23625.06,2018,2,0,4,4,1,1,0,0,3,2,10,4,0,8,7,6,4,1,2,4,5,7,5,8,0,13,3,2,3,5,5,2,4,8,0,0,2,2,24669.52,23775.57,23550.01,23457.73,23514.87,23542.39,23800.53,23465.92,23988.19,23863.65,23674.54,23699.16,23758.88,23915,23356.86,23518.81,23749.18,23730.08,23482.41,23527.58,23643.45,23364.1,23623.94,23520.5,23348.48,23607.61,23840.42,23715.16,23409.73,23578.58,23626.52,23727.5,23366.91,23813.64,23553.63,23689.04,23810.74,23941.52,23610.27,23466.28,23768.92,23699.54,23415.94,23523.8,23611.77,23556.26,23411.4,23743.49,23460.73,23628.42,23481.78,23675.99,23867.9,23535.49,23891.09,24013.13,23447.77,23467.92,23811.53,23476.34,23433.38,24098.68,24151.32,23752.96,23379.02,23434.88,24030.62,23657.42,23386.76,22973.89,23569.65,23397.46,23445.15,23481,23415.76,23517.48,23623.23,23814.01,23664.53,24659.67,24842.55,24993.57,24849.01,24703.19,24757.77,24607.45,24833.7,24537.53,24671.94,25437.86,24589.24,24681.09,24515.36,431.1808,24546.56,24882.17,24992.57,24622.85,24802.95,24570.66
232,6286.598,2018,4,1,4,4,1,1,0,0,1,3,5,6,0,10,8,7,4,1,3,5,8,5,5,5,1,20,2,1,0,4,5,1,5,3,1,0,1,2,6559.254,6270.208,6311.717,6385.543,6349.971,6306.167,6176.007,6233.289,6194.763,6358.941,6300.126,6258.07,6316.334,6255.805,6264.343,6359.114,6291.263,6312.329,6212.069,6237.179,6288.504,6273.838,6318.951,6356.023,6288.386,6265.506,6260.938,6254.875,6288.371,6291.84,6233.38,6270.15,6419.915,6220.588,6378.252,6265.548,6266.348,6255.989,6279.871,6326.303,6272.771,6271.986,6230.469,6255.923,6181.351,6397.096,6372.327,6218.58,6281.745,6261.279,6304.208,6313.519,6470.945,6186.73,6277.778,6227.654,6327.749,6287.908,6302.456,6317.964,6279.622,6282.043,6258.563,6257.958,6214.204,6322.631,6405.118,6262.515,6316.839,6289.694,6311.985,6259.267,6247.416,6236.475,6303.856,6322.443,6263.812,6253.322,6292.143,6605.661,6580.298,6603.549,6527.351,6514.375,6563.742,6558.501,6669.717,6576.128,6631.704,6506.303,6600.817,6594.108,6549.423,6485.168,6642.369,6680.523,6677.842,6520.652,113.3258,6607.481
233,2804.929,2018,1,1,4,1,1,0,0,0,1,3,1,2,0,4,8,7,3,2,3,5,7,9,5,8,99,77,2,1,2,4,5,3,6,3,0,0,2,2,2899.564,2806.628,2783.885,2817.772,2829.392,2818.401,2785.558,2797.866,2805.408,2802.002,2818.912,2800.521,2855.852,2783.475,2801.891,2835.875,2787.846,2820.002,2760.8,2806.512,2777.167,2780.266,2819.623,2776.092,2819.325,2850.686,2863.019,2837.235,2775.201,2788.272,2786.763,2814.49,2754.861,2797.752,2800.492,2833.018,2788.198,2787.197,2799.741,2815.735,2813.218,2833.835,2804.245,2811.397,2792.708,2858.139,2769.972,2819.964,2766.454,2810.639,2828.403,2788.437,2809.257,2770.763,2770.348,2832.88,2806.014,2818.059,2787.566,2784.024,2802.063,2781.039,2832.117,2781.157,2767.678,2869.79,2809.892,2865.329,2839.217,2768.922,2778.898,2784.269,2851.837,2780.576,2868.485,2795.68,2780.608,2770.853,2819.526,2928.079,2935.581,2912.043,2983.182,2933.167,2912.091,2939.396,2929.014,2933.469,2936.007,2932.748,2939.419,2937.874,2949.519,2943.914,2956.211,2941.281,2954.706,2926.201,50.62055,2930.292
234,7767.998,2018,5,1,4,4,1,0,0,0,1,3,7,6,0,9,4,7,4,1,4,4,5,9,4,7,1,11,2,1,2,4,5,5,8,3,0,0,1,2,8097.562,7743.494,7803.817,7806.139,7923.838,7818.189,7712.875,7690.585,7689.893,7783.221,7767.158,7763.333,7743.131,7717.16,7736.119,7786.43,7799.154,7725.802,7729.428,7802.91,7973.129,7695.826,7892.432,7786.4,7737.989,7772.188,7742.947,7831.861,7763.168,7698.01,7693.932,7768.329,7701.981,7651.417,7848.517,7761.118,7762.655,7850.873,7770.157,7847.507,7734.145,7760.288,7703.771,7830.904,7748.585,7748.509,7686.997,7807.394,7683.145,7773.087,7808.044,8037.235,7816.804,7706.946,7766.282,7834.814,7705.577,7779.479,7730.763,7747.767,7774.201,7650.931,7837.736,7751.642,7717.317,7737.863,7789.502,7741.218,7772.514,7849.683,7734.405,7756.133,7692.995,7726.353,7778.883,7843.643,7790.179,7695.164,7835.636,8147.07,8087.845,8146.128,8161.713,141.4901,8138.325,8252.13,8136.305,8090.224,8075.672,8094.662,8251.732,8146.044,8088.365,8158.913,8005.687,8130.949,8141.791,8095.825,8053.034,8156.786
235,6873.633,2018,1,1,4,1,1,0,0,0,3,2,9,1,0,6,8,9,5,2,3,5,6,5,3,3,0,13,1,1,1,4,5,5,0,8,0,0,1,1,7103.295,6902.209,6870.577,6912.89,6995.759,6862.444,6929.553,6900.771,6794.93,6884.616,6935.628,6873.067,6891.303,6869.142,6830.353,6879.857,6897.071,6833.107,6918.482,6848.588,6877.872,6825.586,6865.26,6878.511,6840.479,6848.497,6918.884,6975.351,6819.271,6900.847,6815.782,6926.095,6818.031,6798.969,6927.101,6872.252,6943.623,6884.203,6843.241,6866.499,6855.505,6902.764,6836.454,6877.604,6823.704,6971.472,6822.216,6844.308,6847.055,6838.937,6827.392,6893.751,6848.929,6887.577,6902.962,6901.696,6904.29,6885.542,6793.69,6918.046,6885.136,6803.418,6979.979,6958.109,6875.026,6868.438,6835.758,6855.145,6978.656,6883.744,6796.299,6829.947,6763.271,6864.873,6830.265,6923.383,6897.573,6857.724,6923.107,7137.268,7137.058,7201.684,7346.303,7190.108,7189.848,7250.183,7293.658,7231.22,7097.105,7218.803,7077.841,7168.024,7180.361,7168.946,123.1223,7125.873,7425.061,7134.74,7159.758,7239.139
236,6572.529,2018,1,1,4,1,1,1,0,0,2,2,8,1,0,10,10,10,4,1,3,4,7,8,7,8,99,14,1,1,1,5,5,4,0,9,0,0,1,2,6844.036,6664.422,6618.851,6630.434,6589.303,6569.247,6650.571,6538.682,6517.558,6586.281,6664.277,6551.818,6574.315,6534.795,6558.386,6600.366,6597.046,6551.799,6581.136,6501.426,6457.614,6501.361,6617.771,6516.058,6597.439,6659.713,6544.909,6673.381,6536.283,6581.847,6439.895,6504.777,6574.694,6561.423,6577.601,6574.961,6652.108,6607.726,6595.975,6599.126,6525.067,6703.128,6520.863,6531.911,6511.605,6651.339,6501.82,6679.242,6519.792,6587.953,6516.441,6596.946,6568.409,6587.673,6582.353,6616.372,6524.899,6662.839,6499.475,6529.565,6560.062,6591.694,6572.391,6592.165,6560.777,6566.297,6569.392,6600.936,6643.719,6515.618,6562.181,6529.906,6491.897,6686.659,6515.798,6581.61,6620.534,6531.811,6534.795,6929.435,6920.973,6913.77,6826.313,6931.998,6853.125,6848.225,6888.289,6862.287,6964.035,6786.904,6806.004,118.5833,6826.175,6967.424,6961.706,6862.796,6897.646,6794.78,6927.441,6878.84
237,10569.93,2018,1,1,4,1,1,0,0,0,3,2,1,1,0,7,9,9,4,2,4,5,9,9,5,0,0,3,1,1,2,3,5,5,10,8,0,0,2,1,10522.7,11067.4,11102.31,11070.16,11203.26,11040.76,10937.9,10906.29,10947.54,11037.66,11014.88,11066.99,10954.41,10979.95,10955.07,11026.46,11084.97,10933.93,10971.33,11043.85,174.6384,10865.53,11230.23,11041,10932.17,10575.8,10578.16,10602.53,10567.07,10495.59,10411.13,10578.08,10487.73,10475.46,10657.41,10568.26,10570.2,10746.35,10580.57,10685.89,10505.86,10589.52,10492.63,10634.85,10549.2,10553,10422.05,10633.77,10450.07,10608.51,10588.22,10930.77,10656.25,10438.68,10562.85,10656.06,10509.33,10652.09,10514.55,10521.52,10573.63,10565.49,10571.9,10544.25,10498.4,10490.82,10600.77,10535.06,10577.65,10521.58,10611.47,10539.86,10484.43,10485.24,10478.43,10688.83,10639.36,10505.86,10673.67,10602.89,10526.16,10658.09,10544.34,10645,10582.43,10696.78,10579.8,10455.92,10525.26,10505.76,10727.5,10612.68,10485.45,10692.76,10435.02,10568.61,10519.04,10589.31,10489.14,10593.74
238,5474.505,2018,6,0,4,1,1,0,0,0,3,1,5,2,1,8,9,9,2,1,2,4,9,9,6,6,1,12,1,1,0,5,5,1,9,4,0,0,3,5,5463.259,5729.201,5736.194,5802.193,5769.869,5739.541,5670.971,5663.848,5677.26,5741.105,5657.999,5676.56,5743.672,5674.505,5623.115,5768.212,5755.592,5725.773,5717.315,88.15997,5723.333,5691.754,5567.658,5814.247,5723.084,5437.843,5417.699,5470.692,5478.332,5481.354,5378.638,5434.691,5570.722,5432.832,5687.11,5457.204,5484.999,5439.829,5501.674,5493.426,5419.271,5457.181,5413.908,5443.44,5398.817,5550.237,5557.261,5392.742,5465.666,5447.858,5485.209,5494.081,5627.736,5393.3,5467.292,5407.52,5494.582,5535.59,5508.434,5493.388,5460.05,5464.166,5513.154,5446.362,5428.689,5492.202,5536.003,5447.177,5490.094,5477.517,5498.916,5427.779,5429.343,5428.402,5493.174,5509.371,5458.279,5473.71,5457.12,5457.28,5483.985,5505.239,5440.043,5452.583,5452.097,5466.006,5491.762,5480.695,5527.013,5418.644,5497.359,5491.77,5436.516,5390.451,5498.793,5563.737,5562.479,5441.925,5435.609,5500.526
239,4344.989,2018,3,1,4,1,1,1,1,2,1,3,9,1,0,6,5,9,3,4,4,5,5,3,1,1,1,7,1,1,3,5,5,2,7,8,0,0,2,2,4342.399,4549.839,4548.358,4502.044,4529.132,4527.716,4583.391,69.28571,4570.947,4530.142,4503.219,4490.936,4513.44,4516.879,4491.999,4567.753,4635.417,4524.079,4515.95,4550.321,4499.787,4520.119,4483.35,4557.038,4547.987,4377.249,4334.81,4327.189,4342.292,4382.367,4317.01,4361.74,4367.031,4319.975,4310.438,4406.543,4355.841,4285.779,4332.063,4332.633,4327.541,4337.021,4359.33,4394.111,4389.75,4322.071,4335.758,4319.975,4341.206,4316.463,4390.806,4344.132,4357.395,4325.001,4344.989,4322.947,4345.329,4370.194,4331.607,4394.462,4336.737,4322.603,4381.533,4294.563,4308.739,4331.86,4310.564,4389.26,4362.349,4385.423,4296.154,4349.304,4401.627,4328.673,4340.616,4417.128,4405.568,4293.709,4364.785,4359.055,4330.632,4321.746,4383.518,4319.034,4311.287,4347.621,4352.536,4344.656,4328.696,4343.654,4333.18,4303.453,4328.601,4343.42,4309.971,4372.742,4401.796,4335.169,4304.704,4370.083
240,5182.866,2018,3,1,4,4,1,1,1,3,1,3,1,6,0,8,7,8,4,1,5,3,7,8,5,7,1,18,1,1,0,5,77,5,5,8,0,1,1,3,5230.84,83.60075,5432.201,5380.872,5384.938,5437.606,5412.033,5357.169,5347.262,5378.366,5400.458,5453.616,5415.58,5379.743,5407.248,5423.429,5407.255,5494.345,5371.293,5447.235,5326.096,5356.76,5456.484,5349.389,5345.758,5149.925,5275.444,5234.719,5189.521,5187.169,5129.899,5146.314,5112.073,5317.688,5163.792,5201.216,5151.52,5217.849,5163.796,5203.702,5209.735,5220.113,5169.063,5134.772,5195.562,5139.96,5222.397,5139.489,5211.724,5184.396,5130.522,5155.954,5256.692,5108.27,5168.088,5234.352,5200.259,5216.475,5143.146,5175.303,5193.003,5250.632,5241.382,5191.277,5182.008,5168.191,5224.115,5132.971,5164.32,5176.45,5134.443,5096.105,5121.059,5180,5152.438,5242.706,5172.881,5183.715,5286.66,5143.514,5216.154,5228.877,5177.299,5127.68,5131.039,5226.004,5119.119,5144.638,5228.219,5188.871,5186.668,5199.116,5164.033,5258.612,5224.7,5137.404,5277.854,5170.28,5154.427,5155.185
241,23230.91,2018,3,1,4,2,1,1,1,2,3,2,9,4,0,5,8,7,3,1,4,4,6,5,8,10,0,11,2,2,3,3,4,4,6,2,0,0,1,2,23170.49,377.3854,24277.33,24137.86,24209.63,24079.36,24501.3,24138.83,24420.08,24124.38,24129.73,24254.94,24107.94,24351.31,24149.85,24048.49,24682.44,24371.69,24055.1,24225.03,24177.61,24086.5,24190.94,24093.43,24128.29,23403.99,23230.82,23247.79,23076.08,23347.1,23088.44,23340.96,23280.32,23291.05,23197.57,23524.26,23181.43,23145.9,23080.61,23034.56,23258.55,23218.38,23239.27,23424.8,23304.09,23192.86,23216.15,23128.82,23232.41,23134.24,23198.28,23364.63,23473.37,23090.34,23334.09,22982.8,23248.4,23257.4,23166.27,23510.49,23326.52,23205.25,23491.62,23159.65,23148.13,23031.4,23206.62,23457.33,23420.93,22912.15,23064.88,23193.3,23519.7,23196.71,22990.85,23465.7,23137.94,23054.06,23388.2,23352.9,23320.63,23124.08,23178.46,23058.7,23073.92,23169.42,23289.21,23276.04,23210.53,23280.94,23381.99,23206.91,23046.36,23270.1,23147.38,23274.02,23586.36,23123.04,23160.14,23178.6
242,9007.887,2018,3,1,4,4,1,0,0,0,1,1,2,2,0,7,3,4,1,1,2,4,8,9,6,5,1,18,1,1,1,4,5,5,8,2,0,0,4,2,8970.142,9463.327,9442.051,9488.866,9430.008,9401.303,9418.379,9357.563,9247.781,146.6754,9567.003,9337.318,9417.599,9351.993,9409.075,9469.173,9349.675,9399.627,9291.896,9318.245,9235.961,9311.696,9507.832,9287.244,9440.972,9146.761,9016.468,9095.584,8944.122,9007.355,8895.103,8941.076,9029.214,8902.363,8904.98,9056.726,9114.329,9006.445,9037.415,9054.147,8998.243,9170.172,8935.399,8950.541,8912.202,9140.54,8950.12,9152.43,8937.259,8999.949,8980.134,9042.503,8981.985,9045.426,9017.775,9064.385,8939.064,9128.039,8858.111,8959.186,8987.233,8977.518,9001.188,9041.088,8946.325,9038.793,9039.741,9040.284,9106.059,9052.25,8986.209,8956.148,8885.585,9176.767,9007.05,9009.146,9042.503,8945.2,8987.433,9093.289,9020.92,8996.469,8992.597,9072.885,8999.72,8963.233,9015.68,8981.641,9114.818,8882.984,8907.979,8973.883,8961.649,9047.981,9166.729,8982.307,9026.345,8874.774,9061.324,9025.549
243,21048.87,2018,2,1,4,2,1,1,1,2,3,2,6,1,0,5,7,8,3,1,3,5,3,2,1,2,0,3,4,3,3,4,5,5,2,4,0,1,1,2,21014.07,21828.88,21898.8,21749.83,21766.05,21737.34,21972.38,22735.25,21870.3,21785.6,22076.01,21886.7,21751.74,22040.45,21936.84,21680.97,339.1761,21994.85,21789.52,21795.2,21937.12,21952.27,22084.46,21827.03,21951.64,21150.14,20844.46,21625.2,21147.76,20939.47,20934.42,21256.77,21052.7,21073.94,20939.47,20731.92,20921.64,21190.71,21145.64,21056.02,20948.19,21115.96,21282.26,20692.49,20961.61,20875.31,21140.49,21211.13,21096.82,20708.53,20867.71,21691.33,21033.8,20980.17,21118.15,21036.68,21078.35,20939.03,20966,21024.03,20689.4,20879.26,21027.3,20992.09,21176.2,21404.24,20977.14,20967.54,21163.2,20902.15,21074.8,21409.58,21426.73,21125.57,21130.57,21134.67,20869.59,21216.61,20918.85,21085.14,20812.71,21056.82,21139.71,20897.64,21136.01,20897.59,21480.77,21075.7,21032.03,21438.47,21131.49,20935.25,20943.86,20516.73,21174.9,21082.33,21058.18,20993.18,21017.85,21357.66
244,10714.74,2018,5,1,4,1,1,0,0,0,3,1,6,1,0,10,7,7,3,3,5,5,9,9,6,6,1,14,1,1,2,5,5,5,8,1,0,0,1,1,10624.95,11210.45,11103.63,11189.58,11250.42,11199.43,11170,11213.84,11150.59,11270.31,11099.72,11117.57,11147.72,173.6053,11275.67,11036.84,11272.71,11242.6,11110.93,11324.21,11088.99,11141.38,11288.7,11068.31,11122.75,10800.04,10648.17,10823,10656.39,10660.79,10711.7,10679.65,10644.6,10629.02,10825.08,10732.55,10698.26,10690.87,10774.09,10645.28,10732.07,10785.81,10643.49,10670.67,10630.95,10936.56,10742.5,10687.92,10665.72,10647.68,10727.82,10688.1,10811.08,10719.09,10821.2,10624.77,10694.69,10627.35,10726.89,10790.21,10726.32,10555.58,11000.91,10728.52,10682.22,10711.77,10670.62,10656.74,10791.26,10708.85,10703.6,10675.96,10763.41,10768.82,10726.43,10781.9,10602.98,10725.91,10661.14,10708.92,10775.44,10634.71,10642.93,10701.51,10766.2,10798.64,10783.32,10756.88,10718.02,10758.38,10742.88,10727.66,10623.26,10506.57,10756.3,10666.64,10876.93,10669.9,10689.21,10660.42
245,2669.281,2018,3,0,4,2,1,0,1,2,3,1,7,1,0,7,8,8,3,2,5,5,3,5,5,5,1,3,4,2,0,4,4,4,3,3,0,0,1,3,2643.689,2777.079,2774.797,2776.016,2805.372,2781.411,2803.582,2768.702,2782.737,2780.199,42.88189,2764.591,2802.985,2749.054,2795.424,2795.277,2824.447,2759.501,2779.304,2801.34,2771.557,2798.065,2801.638,2792.536,2776.37,2656.876,2685.201,2678.371,2650.367,2668.036,2677.062,2664.465,2646.517,2699.743,2651.138,2697.238,2658.172,2692.165,2666.893,2653.15,2663.077,2688.823,2676.127,2683.661,2665.293,2661.612,2669.327,2674.803,2694.225,2666.334,2646.476,2652.706,2669.452,2673.598,2652.855,2698.402,2669.656,2686.48,2644.411,2648.59,2652.83,2663.023,2691.174,2637.601,2652.132,2680.226,2653.284,2662.007,2672.101,2698.332,2684.258,2639.755,2666.342,2678.177,2691.484,2674.092,2693.466,2673.82,2676.904,2669.574,2661.82,2664.458,2670.733,2646.891,2664.735,2663.997,2652.272,2674.482,2659.835,2675.953,2625.791,2666.401,2684.987,2678.862,2682.561,2702.713,2711.177,2659.705,2650.156,2652.87
246,5155.634,2018,2,0,4,1,1,1,1,3,3,2,8,2,0,8,7,9,4,1,4,4,8,8,8,8,1,8,2,2,1,4,4,4,3,3,0,0,1,2,5131.192,5417.676,5394.827,5398.614,5396.988,5382.165,5448.795,5366.557,5339.817,5396.124,84.05526,5317.014,5345.835,5339.554,5368.129,5452.215,5384.001,5351.646,5380.944,5349.171,5283.03,5345.862,5384.552,5345.869,5432.354,5213.828,5129.188,5229.872,5136.505,5162.17,5081.29,5101.633,5155.548,5122.6,5156.99,5155.357,5215.848,5137.581,5191.3,5162.782,5112.926,5256.527,5137.354,5118.775,5116.055,5212.367,5118.534,5234.233,5114.75,5150.629,5139.287,5175.704,5139.271,5187.823,5157.167,5188.818,5117.08,5225.254,5097.138,5108.465,5085.115,5141.218,5154.775,5170.284,5145.664,5169.473,5141.865,5158.073,5210.718,5197.406,5146.195,5128.981,5101.013,5249.206,5157.878,5194.728,5235.441,5122.458,5122.378,5186.278,5165.75,5141.287,5146.765,5191.61,5132.539,5128.866,5158.876,5143.961,5212.822,5115.986,5061.045,5134.96,5127.963,5177.361,5213.855,5177.166,5165.881,5088.845,5181.695,5160.169
247,5155.392,2018,6,0,4,1,1,0,0,0,2,1,4,1,0,10,10,10,4,77,3,4,8,10,8,6,1,18,1,1,0,4,5,4,10,5,0,0,1,1,5096.458,5354.943,5389.536,5385.11,5437.56,5334.451,5353.914,5329.328,5342.231,5429.707,5406.762,5358.792,83.97738,5304.903,5406.46,5363.792,5442.556,5346.891,5325.059,5395.668,5374.307,5398.583,5468.244,5385.63,5335.954,5159.167,5175.322,5145.047,5114.517,5120.511,5175.819,5175.983,5148.108,5164.507,5080.157,5230.87,5140.075,5210.466,5134.979,5136.226,5167.457,5166.546,5118.002,5193.626,5118.675,5197.039,5177.712,5175.585,5207.103,5132.887,5152.794,5118.496,5170.521,5156.616,5135.652,5154.802,5147.768,5210.198,5094.965,5143.896,5186.882,5142.328,5188.122,5097.876,5082.001,5188.676,5142.018,5162.522,5180.111,5206.239,5174.373,5099.07,5139.321,5165.223,5167.468,5131.819,5156.883,5156.268,5175.387,5170.49,5147.492,5178.86,5168.949,5139.898,5177.311,5124.364,5154.794,5161.979,5143.292,5118.759,5114.012,5119.345,5177.525,5141.035,5227.481,5198.653,5195.057,5124.394,5122.019,5152.587
