id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk
195,6606.537,2018,4,1,4,4,1,0,1,2,1,2,2,1,0,4,8,10,4,3,4,5,8,10,5,7,1,7,2,1,0,3,5,1,8,8,0,0,1,2
196,18787.79,2018,5,0,4,3,1,0,0,0,1,2,5,6,0,7,5,10,1,2,4,3,7,10,5,4,1,6,1,1,3,5,4,4,4,4,0,1,2,1
197,14244.96,2018,1,1,4,2,1,1,0,0,1,3,9,1,0,8,7,8,4,1,4,4,6,7,4,2,1,12,1,1,1,4,5,2,3,3,0,0,1,3
198,3761.509,2018,3,0,4,2,1,0,1,1,3,1,10,1,0,4,6,5,3,3,4,5,5,9,5,9,1,12,1,1,0,5,5,5,8,8,0,0,2,1
199,9403.819,2018,2,0,4,4,1,0,0,0,2,3,2,2,0,7,8,8,4,1,4,4,5,6,5,5,1,18,1,1,0,4,5,4,9,3,0,1,1,1
200,5275.312,2018,4,0,4,4,1,0,0,0,1,1,5,2,0,8,7,8,5,1,2,5,9,10,7,8,1,19,2,1,0,5,5,5,10,3,0,0,1,1
201,2103.943,2018,1,1,4,1,1,0,0,0,1,2,1,6,0,4,8,7,4,1,3,5,7,8,7,7,99,17,1,1,0,5,5,4,8,8,0,0,1,1
202,6807.287,2018,1,0,4,4,1,0,0,0,1,1,10,6,0,6,10,10,3,1,5,5,6,4,2,7,1,6,2,1,0,5,5,5,5,4,0,0,1,3
203,2553.963,2018,5,0,4,4,1,0,0,0,2,2,7,2,1,6,8,8,1,1,3,5,6,7,5,7,1,17,3,2,0,5,5,1,4,3,0,1,1,5
204,3087.116,2018,5,1,4,2,1,1,0,0,1,3,5,2,1,8,8,8,3,1,3,3,7,5,3,4,1,16,3,1,1,4,5,5,7,3,0,0,1,3
205,2399.434,2018,3,1,4,4,1,1,1,2,3,3,4,1,0,10,10,10,3,3,3,4,5,5,5,5,1,20,1,1,2,5,5,5,5,3,0,0,1,1
206,10279.37,2018,2,0,4,4,1,1,0,0,1,3,1,6,0,5,8,8,5,1,4,3,6,8,2,5,1,17,1,1,1,5,5,5,2,8,1,1,1,1
207,10006.01,2018,5,0,4,3,1,0,0,0,1,1,8,1,0,5,0,7,2,1,2,3,6,7,5,4,1,9,2,1,0,5,5,3,7,4,0,1,2,1
208,34970.11,2018,3,1,4,4,1,1,1,2,1,2,2,6,0,9,9,9,5,2,3,3,8,9,8,7,1,17,1,1,1,4,3,4,5,9,0,0,1,2
209,40054.27,2018,5,0,4,4,1,0,0,0,2,2,4,6,0,8,5,8,2,2,3,3,9,10,1,6,1,13,99,1,2,5,5,5,10,3,0,0,2,1
210,17799.59,2018,6,0,4,3,1,1,0,0,2,2,5,1,1,8,4,4,2,1,3,4,8,10,2,7,1,14,3,1,0,5,4,5,3,8,0,0,2,3
211,6459.327,2018,5,0,4,1,1,1,1,1,1,1,5,1,0,0,4,4,3,2,3,4,6,8,7,6,1,1,3,2,0,4,4,4,5,8,1,0,3,5
212,8582.258,2018,4,0,4,4,1,0,0,0,1,3,8,1,0,5,8,10,5,2,4,5,4,9,3,5,1,7,1,2,0,5,5,4,10,5,0,1,1,3
213,4850.232,2018,5,0,4,4,1,0,0,0,2,3,5,1,0,10,9,8,5,2,5,5,8,9,6,8,1,20,2,1,0,5,5,5,6,3,0,0,1,1
214,3521.626,2018,5,0,4,4,1,0,0,0,2,3,4,1,0,8,7,8,3,3,5,3,7,8,4,5,1,16,1,1,0,5,5,5,10,3,1,1,2,3
215,5716.5,2018,1,0,4,1,1,0,0,0,3,1,10,1,0,5,10,10,2,2,5,3,5,10,5,8,1,12,3,1,1,5,5,1,5,9,0,0,1,2
216,8396.432,2018,2,0,4,1,1,0,1,3,3,1,10,1,0,5,7,7,3,1,5,5,7,7,5,5,1,3,1,2,3,4,4,4,7,3,0,0,2,2
217,7220.856,2018,5,0,4,3,1,0,0,0,1,2,5,2,0,5,8,8,3,1,4,4,5,6,2,4,1,10,1,1,0,4,4,4,5,5,0,1,1,2
218,11953.35,2018,1,0,4,1,1,0,0,0,1,1,1,2,0,2,8,8,3,2,4,4,7,8,5,7,99,15,1,1,0,3,5,3,7,8,0,1,1,3
219,5406.918,2018,6,1,4,1,1,1,0,0,2,1,9,6,0,3,9,9,2,1,4,4,5,10,1,1,1,16,2,1,0,4,4,1,3,3,0,0,1,1
220,10860.61,2018,3,1,4,4,1,1,1,1,1,1,2,6,0,6,8,8,3,1,4,5,9,10,5,4,1,8,2,2,0,4,4,2,7,3,0,0,3,2
221,20046.92,2018,6,1,4,2,1,1,0,0,2,1,3,1,1,7,8,10,4,1,4,5,7,9,6,7,1,15,2,1,1,4,5,4,7,1,0,0,1,2
222,7389.127,2018,6,0,4,1,1,0,0,0,2,2,8,1,0,8,8,8,3,1,4,5,8,9,5,9,1,17,1,1,0,4,5,1,9,3,0,0,2,1
223,3129.558,2018,4,0,4,3,1,0,0,0,1,2,3,2,0,6,9,8,4,1,2,5,7,9,7,7,1,12,1,1,0,5,5,5,8,8,0,0,1,1
224,6270.064,2018,1,1,4,1,1,1,0,0,3,3,9,1,0,4,5,8,4,1,3,2,1,3,3,1,1,8,3,2,2,5,5,1,5,5,0,1,1,2
225,22448.87,2018,2,0,4,4,1,1,1,1,1,3,2,1,0,6,8,7,4,2,5,5,7,8,8,8,1,18,3,2,3,3,3,3,3,9,1,0,1,3
226,19052.32,2018,5,0,4,2,1,1,0,0,2,2,2,2,0,5,9,8,5,2,5,5,8,8,5,7,1,10,99,1,1,5,5,4,8,9,0,0,3,1
227,4802.648,2018,4,0,4,1,1,1,0,0,2,3,4,6,0,0,8,8,4,1,4,5,8,9,3,6,1,17,3,1,0,5,5,4,3,8,0,0,1,3
228,4443.856,2018,3,1,4,4,1,1,1,1,3,3,9,4,0,6,10,10,5,1,4,5,7,8,5,6,0,15,99,2,3,5,5,5,10,3,0,0,1,1
229,3799.422,2018,4,0,4,3,1,1,1,3,1,3,1,1,0,2,8,8,3,1,5,5,10,10,3,3,1,5,1,1,0,5,5,5,10,3,0,0,1,1
230,8306.794,2018,4,1,4,4,1,0,0,0,2,1,5,2,0,10,7,9,5,1,3,4,7,9,6,7,1,13,2,2,0,5,5,5,6,3,0,0,1,2
231,23625.06,2018,2,0,4,4,1,1,0,0,3,2,10,4,0,8,7,6,4,1,2,4,5,7,5,8,0,13,3,2,3,5,5,2,4,8,0,0,2,2
232,6286.598,2018,4,1,4,4,1,1,0,0,1,3,5,6,0,10,8,7,4,1,3,5,8,5,5,5,1,20,2,1,0,4,5,1,5,3,1,0,1,2
233,2804.929,2018,1,1,4,1,1,0,0,0,1,3,1,2,0,4,8,7,3,2,3,5,7,9,5,8,99,15,2,1,2,4,5,3,6,3,0,0,2,2
234,7767.998,2018,5,1,4,4,1,0,0,0,1,3,7,6,0,9,4,7,4,1,4,4,5,9,4,7,1,11,2,1,2,4,5,5,8,3,0,0,1,2
235,6873.633,2018,1,1,4,1,1,0,0,0,3,2,9,1,0,6,8,9,5,2,3,5,6,5,3,3,0,13,1,1,1,4,5,5,0,8,0,0,1,1
236,6572.529,2018,1,1,4,1,1,1,0,0,2,2,8,1,0,10,10,10,4,1,3,4,7,8,7,8,99,14,1,1,1,5,5,4,0,9,0,0,1,2
237,10569.93,2018,1,1,4,1,1,0,0,0,3,2,1,1,0,7,9,9,4,2,4,5,9,9,5,0,0,3,1,1,2,3,5,5,10,8,0,0,2,1
238,5474.505,2018,6,0,4,1,1,0,0,0,3,1,5,2,1,8,9,9,2,1,2,4,9,9,6,6,1,12,1,1,0,5,5,1,9,4,0,0,3,5
239,4344.989,2018,3,1,4,1,1,1,1,2,1,3,9,1,0,6,5,9,3,4,4,5,5,3,1,1,1,7,1,1,3,5,5,2,7,8,0,0,2,2
240,5182.866,2018,3,1,4,4,1,1,1,3,1,3,1,6,0,8,7,8,4,1,5,3,7,8,5,7,1,18,1,1,0,5,5,5,5,8,0,1,1,3
241,23230.91,2018,3,1,4,2,1,1,1,2,3,2,9,4,0,5,8,7,3,1,4,4,6,5,8,10,0,11,2,2,3,3,4,4,6,2,0,0,1,2
242,9007.887,2018,3,1,4,4,1,0,0,0,1,1,2,2,0,7,3,4,1,1,2,4,8,9,6,5,1,18,1,1,1,4,5,5,8,2,0,0,4,2
243,21048.87,2018,2,1,4,2,1,1,1,2,3,2,6,1,0,5,7,8,3,1,3,5,3,2,1,2,0,3,4,3,3,4,5,5,2,4,0,1,1,2
244,10714.74,2018,5,1,4,1,1,0,0,0,3,1,6,1,0,10,7,7,3,3,5,5,9,9,6,6,1,14,1,1,2,5,5,5,8,1,0,0,1,1
245,2669.281,2018,3,0,4,2,1,0,1,2,3,1,7,1,0,7,8,8,3,2,5,5,3,5,5,5,1,3,4,2,0,4,4,4,3,3,0,0,1,3
246,5155.634,2018,2,0,4,1,1,1,1,3,3,2,8,2,0,8,7,9,4,1,4,4,8,8,8,8,1,8,2,2,1,4,4,4,3,3,0,0,1,2
247,5155.392,2018,6,0,4,1,1,0,0,0,2,1,4,1,0,10,10,10,4,1,3,4,8,10,8,6,1,18,1,1,0,4,5,4,10,5,0,0,1,1
248,5021.289,2018,3,0,4,3,1,1,1,2,1,3,5,1,0,8,10,10,4,1,3,5,7,10,7,7,1,17,1,2,0,4,5,3,10,3,0,0,1,1
249,4013.568,2018,3,0,4,3,1,1,1,2,1,2,8,2,0,5,8,10,3,1,5,5,8,9,7,7,1,14,1,1,3,4,5,1,8,3,0,0,1,1
250,2613.883,2018,2,1,4,1,1,0,0,0,3,2,10,1,0,8,10,10,4,3,4,5,8,5,3,5,1,16,2,2,2,5,5,4,10,1,0,0,1,1
251,23885.52,2018,2,1,4,1,1,1,1,4,3,1,10,6,0,5,7,7,3,1,4,4,8,10,10,8,1,7,2,1,1,4,4,2,5,3,0,0,1,1
252,16788,2018,6,1,4,4,1,0,0,0,2,1,7,6,0,3,8,7,3,1,2,5,8,9,5,6,1,19,1,1,1,1,5,1,9,8,0,0,2,1
253,5124.535,2018,6,1,4,1,1,1,0,0,1,3,6,2,0,10,5,5,3,1,2,4,9,7,7,7,1,18,1,2,0,3,5,4,1,4,0,0,1,5
254,10278.4,2018,3,0,4,4,1,1,1,1,2,1,5,4,0,6,7,8,3,1,4,3,8,8,7,8,0,14,3,2,1,3,3,2,7,8,0,0,1,2
255,7311.486,2018,4,1,4,4,1,1,1,2,1,3,4,1,0,5,7,7,4,1,2,5,7,10,5,8,1,16,2,2,0,5,5,5,9,4,0,0,1,2
256,5352.023,2018,6,0,4,1,1,0,0,0,2,1,9,1,1,5,5,5,5,1,3,5,5,10,5,5,1,10,2,1,0,4,4,5,7,3,0,0,4,2
257,4854.979,2018,6,0,4,1,1,1,0,0,1,2,5,2,0,6,8,10,3,1,3,5,7,9,5,7,0,20,1,1,1,5,5,4,9,3,0,0,1,5
258,9440.316,2018,6,0,4,1,1,0,0,0,3,1,9,1,0,10,7,8,2,2,2,5,8,10,7,7,1,16,2,2,0,4,4,5,10,1,1,0,1,1
259,6376.202,2018,5,0,4,4,1,0,0,0,2,3,5,1,0,10,10,10,5,2,5,5,10,10,8,8,1,19,1,1,0,5,5,5,9,8,0,0,1,1
260,4137.361,2018,3,0,4,2,1,1,1,2,1,3,4,6,0,8,6,8,4,1,4,4,8,8,6,6,0,18,1,1,1,4,5,1,5,2,0,0,3,2
261,25147.9,2018,4,1,4,1,1,0,0,0,1,1,10,6,0,4,6,7,3,1,4,4,6,7,5,3,1,6,3,2,0,5,4,4,5,3,0,0,2,3
262,4236.583,2018,5,0,4,1,1,1,0,0,3,3,9,1,1,7,8,8,3,1,3,4,7,7,3,5,1,9,2,2,1,3,3,2,8,2,0,0,2,4
263,3187.865,2018,2,1,4,4,1,0,0,0,2,3,6,1,0,10,9,9,5,1,4,5,7,7,3,2,1,20,2,1,4,5,5,3,0,9,0,0,1,3
264,4574.143,2018,1,1,4,1,1,0,0,0,1,1,6,1,1,7,5,7,3,1,3,5,8,9,9,8,99,10,2,1,0,3,5,5,6,8,0,0,2,2
265,5025.351,2018,2,0,4,1,1,0,1,2,3,1,9,1,0,8,4,5,3,3,4,3,3,8,3,3,1,1,1,1,2,4,5,5,3,5,1,1,4,2
266,11870.19,2018,3,1,4,4,1,1,1,1,1,2,6,5,0,6,7,7,4,1,3,4,8,10,5,6,1,15,1,1,2,5,5,3,1,3,0,1,2,1
267,2892.966,2018,4,0,4,3,1,0,1,3,3,1,2,1,0,5,10,10,4,4,5,5,5,3,0,0,0,14,4,2,1,5,5,5,3,8,0,1,1,1
268,4010.747,2018,3,1,4,3,1,1,1,2,1,2,6,6,0,5,8,8,4,1,3,4,8,7,6,6,1,13,3,2,0,4,5,4,3,4,0,0,1,3
269,2386.546,2018,6,0,4,1,1,1,0,0,3,1,10,1,1,4,9,7,2,1,4,5,7,8,2,7,1,12,2,1,3,5,5,4,9,8,0,0,1,2
270,2688.408,2018,4,0,4,4,1,0,0,0,1,2,9,6,1,6,8,10,3,2,4,5,5,10,2,5,1,7,1,1,1,5,5,5,8,1,1,1,1,1
271,5931.407,2018,1,0,4,1,1,0,0,0,1,2,5,1,0,1,8,7,4,1,3,4,6,9,6,5,99,15,2,1,0,4,5,5,2,3,0,0,1,2
272,2733.161,2018,6,0,4,1,1,0,0,0,2,2,4,1,0,10,8,8,3,2,3,5,8,10,7,6,1,16,3,1,0,4,4,4,8,2,0,0,2,2
273,8958.44,2018,6,1,4,1,1,0,0,0,3,3,6,1,0,10,10,8,4,1,3,5,8,9,6,8,1,15,1,1,3,3,5,3,7,8,0,0,2,3
274,4980.984,2018,6,1,4,4,1,1,0,0,2,2,7,1,0,7,6,6,3,1,1,5,5,5,2,1,1,20,2,2,0,5,5,5,2,3,0,0,1,2
275,3111.858,2018,4,0,4,1,1,1,1,1,1,2,4,1,0,8,8,8,3,1,4,5,7,8,7,8,1,14,1,1,0,5,5,4,9,8,0,0,3,5
276,5189.262,2018,6,1,4,3,1,1,0,0,2,2,9,1,0,10,8,10,3,1,4,5,7,7,3,7,1,18,1,1,0,5,5,4,7,3,0,0,1,1
277,9648.02,2018,4,0,4,4,1,1,0,0,2,3,1,1,0,0,8,8,3,1,4,4,7,8,5,6,1,15,1,1,0,5,5,5,6,8,0,0,1,2
278,4003.577,2018,6,0,4,2,1,0,0,0,2,1,10,6,0,7,8,8,2,1,3,3,6,5,3,5,1,17,1,1,0,4,4,5,1,4,0,0,1,2
279,5872.037,2018,6,1,4,1,1,0,0,0,3,1,8,2,1,5,4,6,2,1,4,3,5,7,6,6,1,3,2,1,1,3,5,1,5,3,1,0,3,2
280,5123.431,2018,6,0,4,1,1,1,0,0,2,2,4,1,0,4,10,10,4,1,4,5,7,10,7,9,1,12,2,1,0,5,5,1,5,8,0,0,3,2
281,2884.946,2018,6,1,4,2,1,0,0,0,3,1,4,6,1,6,7,3,2,2,4,3,7,8,6,7,1,13,3,1,1,3,4,3,7,8,0,0,4,5
282,5497.492,2018,2,1,4,1,1,1,1,2,3,2,10,6,0,3,8,8,3,3,5,5,6,4,4,5,1,3,4,3,0,5,5,4,5,2,1,0,2,3
283,15203.96,2018,3,0,4,2,1,1,0,0,1,3,9,1,0,7,7,8,2,2,5,4,1,9,2,3,1,7,1,1,0,5,5,5,2,4,0,1,1,1
284,3907.111,2018,6,0,4,2,1,1,0,0,2,1,3,6,0,5,9,9,3,1,3,4,5,9,0,4,1,16,2,1,0,5,4,4,1,3,0,0,1,1
285,11067.05,2018,3,0,4,4,1,1,1,2,1,2,5,1,0,8,6,8,4,1,4,5,0,2,2,3,1,11,3,2,0,5,5,3,4,5,0,0,1,2
286,2056.833,2018,4,1,4,2,1,0,0,0,1,2,4,2,0,5,6,6,2,1,3,5,2,7,1,1,1,19,2,1,0,5,5,5,5,3,0,0,2,1
287,4848.216,2018,1,1,4,1,1,0,0,0,3,2,2,4,0,7,8,7,4,1,4,4,7,9,7,8,99,11,1,2,1,5,5,5,6,9,0,1,3,3
288,3508.82,2018,3,0,4,2,1,0,0,0,3,3,9,5,0,9,5,7,3,1,4,3,5,9,5,5,0,12,1,1,2,5,5,5,5,4,0,0,2,2
289,7918.247,2018,2,1,4,4,1,0,0,0,1,2,4,6,0,3,8,7,3,1,2,3,7,9,6,4,1,17,2,1,1,4,5,2,6,3,1,0,1,2
290,2552.814,2018,5,1,4,4,1,1,0,0,2,3,4,1,0,10,8,9,4,1,4,5,8,8,7,8,1,20,2,3,0,5,5,5,7,3,0,0,2,3
291,3050.859,2018,2,1,4,3,1,0,0,0,1,3,9,1,0,5,5,5,5,1,2,5,5,8,3,3,1,16,1,1,0,5,5,4,5,8,0,0,1,1
292,4478.276,2018,2,0,4,1,1,0,0,0,3,1,8,1,0,7,7,6,5,3,5,5,5,7,4,4,1,15,1,1,4,1,4,4,5,9,0,0,2,2
293,7494.13,2018,6,0,4,4,1,0,0,0,2,1,3,6,0,3,6,7,2,2,5,5,8,8,5,7,1,9,2,1,0,5,5,3,6,3,0,0,3,3
294,2505.735,2018,1,0,4,1,1,1,0,0,3,2,7,1,0,5,9,8,4,2,4,4,8,10,6,8,1,17,99,1,1,4,5,4,5,3,1,0,1,1
295,9591.758,2018,4,1,4,4,1,1,1,3,3,3,4,1,0,8,9,9,5,1,2,5,5,10,5,9,1,16,1,1,0,3,5,1,8,8,1,0,1,2
296,7205.892,2018,6,1,4,4,1,1,0,0,2,1,2,5,0,5,5,7,3,1,5,4,8,9,8,6,1,13,2,1,1,3,5,4,3,8,0,1,2,4
297,6601.583,2018,3,0,4,2,1,0,0,0,1,2,7,1,0,8,10,9,4,1,3,5,10,10,8,9,1,16,2,1,1,4,5,5,8,3,0,0,1,1
298,7205.765,2018,2,0,4,1,1,0,1,4,3,1,9,1,0,5,7,7,3,4,5,5,5,7,6,6,1,10,1,2,4,4,4,4,5,3,0,0,1,1
299,3227.634,2018,5,0,4,1,1,0,0,0,1,1,9,1,0,7,8,7,3,1,5,5,5,10,3,3,0,16,3,2,2,3,4,4,2,3,0,0,1,1
300,11208.1,2018,5,1,4,1,1,0,0,0,2,1,9,1,0,0,2,2,1,1,2,5,1,2,0,0,1,0,2,1,1,4,3,1,2,3,0,1,1,6
301,10278.09,2018,3,0,4,4,1,1,1,3,1,3,1,6,0,3,8,8,3,1,2,4,8,7,8,7,1,16,2,2,0,5,5,3,10,8,0,0,1,3
302,3453.522,2018,5,1,4,4,1,1,0,0,2,3,1,6,0,6,4,7,4,2,4,4,5,5,5,5,1,20,3,1,0,5,5,5,5,8,0,1,3,1
303,7544.371,2018,2,0,4,4,1,1,0,0,3,1,8,4,0,6,10,10,3,1,3,4,5,10,5,5,0,11,2,1,1,4,4,4,5,8,0,0,3,1
304,7882.137,2018,6,0,4,1,1,1,0,0,2,2,2,2,1,2,10,10,3,1,3,4,8,9,5,5,1,20,1,1,0,5,5,4,5,8,0,0,1,1
305,8142.597,2018,1,0,4,3,1,0,0,0,1,3,3,3,0,10,6,10,3,4,5,4,8,10,7,7,0,12,2,2,0,5,5,2,10,8,1,1,2,3
306,8196.328,2018,3,0,4,2,1,0,1,1,1,1,8,1,0,5,8,10,4,2,3,5,8,10,6,9,1,4,1,1,0,4,3,4,5,3,0,0,3,4
307,8885.57,2018,6,0,4,1,1,0,0,0,2,1,4,1,0,7,8,8,3,1,3,5,8,8,6,5,1,15,2,2,0,5,5,5,7,3,0,0,1,3
308,4095.714,2018,4,1,4,1,1,0,0,0,1,1,3,1,0,5,8,4,4,1,3,5,5,5,5,5,1,18,1,1,0,5,5,5,7,3,0,0,1,3
309,7041.576,2018,2,0,4,2,1,0,1,3,3,2,6,1,0,10,1,8,3,3,4,5,2,7,1,4,1,9,2,1,4,3,5,1,9,8,0,1,4,1
310,10511.25,2018,4,1,4,4,1,0,0,0,3,2,7,6,0,8,9,9,4,1,5,3,9,5,5,5,0,18,3,1,1,5,5,5,5,3,0,0,2,3
311,3393.185,2018,4,0,4,4,1,0,1,1,1,1,9,6,0,3,3,6,4,2,5,5,9,8,5,6,1,4,2,2,0,5,1,4,8,8,0,0,1,3
312,11540.93,2018,5,0,4,1,1,0,0,0,2,2,8,1,0,6,7,6,3,1,3,3,8,7,3,1,1,15,1,1,0,5,5,5,5,3,0,0,1,3
313,6928.133,2018,5,1,4,1,1,1,0,0,1,1,9,1,0,8,5,7,4,1,3,5,7,9,4,5,1,13,2,1,1,4,4,5,8,3,0,0,1,4
314,4967.29,2018,6,1,4,2,1,1,0,0,2,3,1,1,0,6,9,10,2,1,3,5,8,10,8,8,1,18,2,1,0,5,5,4,10,8,0,0,1,3
315,6415.368,2018,3,0,4,1,1,0,1,4,3,1,9,1,0,7,7,6,3,1,3,4,6,8,7,8,1,15,2,2,0,4,5,5,7,3,1,0,1,2
316,3343.497,2018,6,0,4,1,1,0,0,0,3,1,7,1,0,10,10,10,4,1,3,5,8,10,8,6,0,17,1,1,1,3,4,4,10,3,1,0,1,1
317,2101.652,2018,2,1,4,4,1,1,1,1,1,3,7,5,0,6,8,8,2,1,4,5,10,10,10,10,0,14,2,1,4,4,4,4,2,2,0,0,1,2
318,2130.85,2018,6,0,4,1,1,0,0,0,2,1,4,1,0,5,5,5,4,1,3,4,6,6,5,6,1,11,2,1,0,4,5,3,7,3,0,0,3,6
319,13365.35,2018,6,0,4,1,1,1,0,0,2,1,8,6,0,4,8,8,3,1,4,3,8,8,8,8,1,13,2,1,0,4,5,4,5,3,0,0,1,2
320,5787.75,2018,6,0,4,1,1,1,0,0,1,2,10,6,0,10,10,10,3,4,5,5,9,1,4,1,1,7,2,2,0,4,4,4,9,8,0,0,3,3
321,9395.684,2018,2,1,4,3,1,1,1,2,1,2,4,2,0,6,10,10,4,1,5,5,7,5,6,7,1,13,1,1,3,5,5,3,5,8,0,0,1,2
322,4139.017,2018,5,0,4,4,1,0,0,0,2,1,4,6,0,5,6,9,5,2,4,5,7,5,4,1,1,15,1,1,0,5,5,5,4,3,0,0,1,2
323,6473.607,2018,4,0,4,1,1,1,0,0,1,2,10,1,0,7,8,8,1,3,2,5,5,8,7,7,1,11,1,2,0,4,4,1,10,1,0,0,1,3
324,3596.229,2018,3,0,4,4,1,1,0,0,3,3,3,4,0,6,8,10,5,1,5,3,9,6,1,6,0,17,3,2,4,3,2,5,2,3,1,1,4,4
325,2360.945,2018,2,0,4,4,1,0,0,0,3,2,7,6,0,6,9,10,4,1,4,5,8,9,7,9,1,8,1,1,0,5,4,5,10,8,0,0,1,2
326,2416.482,2018,3,0,4,3,1,0,1,2,2,1,4,2,0,10,8,10,4,1,5,5,7,9,8,6,1,15,1,1,0,4,4,4,8,3,0,0,1,2
327,4086.536,2018,2,1,4,3,1,1,1,2,1,3,5,6,0,6,8,8,3,1,4,5,8,9,6,4,1,15,1,1,2,4,5,3,7,8,0,0,1,2
328,2822.253,2018,1,1,4,1,1,1,1,2,3,2,10,1,0,7,9,7,3,1,3,4,5,8,1,2,0,9,3,2,4,5,5,4,1,5,0,0,1,2
329,4261.207,2018,3,0,4,4,1,0,1,2,3,1,8,1,0,6,7,8,3,2,5,5,8,9,3,8,1,8,2,1,0,2,4,2,8,4,0,0,3,2
330,3684.245,2018,6,1,4,2,1,0,0,0,3,2,1,2,0,7,8,8,3,1,3,4,7,8,7,7,1,17,1,1,0,5,5,4,8,3,0,0,1,2
331,7991.422,2018,2,1,4,1,1,0,0,0,1,2,6,2,1,7,3,2,2,1,1,2,0,0,0,0,1,1,1,2,0,4,5,4,0,5,0,0,5,5
332,5537.004,2018,3,1,4,2,1,1,1,1,3,1,7,4,0,5,10,10,5,1,2,5,10,10,8,7,0,18,4,2,1,4,4,5,0,3,0,1,2,1
333,3061.725,2018,1,0,4,1,1,0,0,0,1,2,2,1,0,7,7,9,3,3,4,4,5,7,2,5,1,12,1,1,0,5,5,5,2,8,0,0,2,1
334,3825.44,2018,5,0,4,2,1,0,0,0,2,1,7,6,0,7,7,8,4,1,3,4,4,8,3,7,1,16,1,2,0,4,4,4,3,4,0,1,1,2
335,3826.96,2018,3,0,4,1,1,0,0,0,3,2,10,6,0,5,8,9,4,2,4,5,8,8,5,4,1,7,4,2,2,4,4,4,5,4,0,0,1,2
336,5106.039,2018,6,0,4,4,1,0,0,0,2,2,9,1,0,8,5,5,3,1,3,3,5,7,4,4,1,18,2,1,0,5,5,4,4,8,0,0,3,4
337,3942.34,2018,5,0,4,3,1,0,0,0,1,2,4,1,0,7,8,8,3,1,1,5,5,5,0,1,1,17,2,1,0,5,5,1,10,3,0,0,1,2
338,3219.822,2018,3,1,4,4,1,1,1,3,1,3,1,1,0,7,10,9,4,2,5,5,8,9,7,6,1,19,2,2,0,5,5,5,8,8,1,0,1,1
339,3525.557,2018,1,0,4,4,1,0,0,0,1,1,8,6,0,8,10,10,5,1,2,4,8,8,5,6,1,20,1,1,3,4,4,4,4,3,0,0,1,2
340,4219.007,2018,1,0,4,1,1,0,0,0,2,2,1,5,0,8,9,8,3,1,3,5,8,8,7,7,99,15,1,1,0,5,5,5,2,3,0,0,3,2
341,2123.872,2018,2,1,4,4,1,1,1,1,3,3,8,5,0,10,10,10,4,1,5,3,5,5,4,2,1,14,4,3,1,4,2,4,4,9,0,1,2,1
342,2547.17,2018,6,0,4,4,1,1,0,0,2,3,5,2,0,7,6,8,3,1,3,5,6,7,7,7,1,14,2,1,0,5,5,5,4,3,0,0,1,2
343,4018.731,2018,4,1,4,2,1,1,1,2,3,3,2,6,0,9,8,8,3,1,3,5,8,7,8,5,0,13,1,1,0,5,5,3,7,4,0,0,1,2
344,7742.71,2018,4,1,4,4,1,1,0,0,1,3,2,6,1,5,8,8,4,2,5,5,8,9,7,7,1,17,1,1,0,5,5,5,6,3,0,0,1,2
345,3314.115,2018,5,0,4,2,1,0,0,0,1,1,8,2,0,8,6,8,2,1,4,3,8,8,8,7,1,16,1,1,0,4,4,4,6,3,0,0,1,2
346,9905.072,2018,4,0,4,1,1,0,1,2,2,1,2,1,0,7,7,9,4,1,4,5,5,8,5,6,1,9,1,1,0,4,4,4,2,3,0,0,1,3
347,3055.35,2018,6,1,4,2,1,1,0,0,2,1,6,6,1,5,10,10,2,1,3,5,10,10,10,9,1,15,1,1,0,5,5,5,10,8,0,0,1,1
348,7138.986,2018,5,0,4,1,1,1,0,0,2,2,7,2,0,7,9,8,2,1,3,5,6,8,5,7,1,8,2,2,1,3,4,1,6,8,0,1,1,1
349,2596.915,2018,6,1,4,1,1,0,0,0,3,1,3,1,1,10,10,10,4,1,1,3,0,10,6,10,1,11,1,2,0,4,5,1,10,8,0,0,5,5
350,10791.37,2018,5,1,4,1,1,1,0,0,1,1,9,1,0,7,9,9,4,1,2,4,6,8,7,5,1,19,1,1,0,4,5,4,3,3,0,0,1,2
351,11367.96,2018,2,1,4,2,1,1,0,0,3,3,6,2,0,10,5,7,4,1,4,3,5,7,2,6,0,13,1,2,4,4,4,3,6,1,0,0,1,1
352,4204.63,2018,6,1,4,3,1,1,0,0,2,1,4,1,0,5,10,10,5,1,2,4,5,10,2,1,1,20,3,1,0,4,4,3,6,3,0,0,1,2
353,5522.887,2018,6,0,4,2,1,0,0,0,2,1,8,6,0,8,10,10,2,1,2,5,5,10,2,5,1,16,1,1,0,4,4,4,8,5,0,0,1,1
354,7063.082,2018,3,0,4,3,1,1,1,4,1,3,3,2,0,2,8,10,5,2,5,5,9,9,5,8,1,6,2,1,0,4,5,4,10,4,0,0,2,2
